driver,year,forest loss by driver,Football Field Equivalents
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2021,126386.19378666786,176.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Shifting agriculture,2020,214619.36518053096,300.0
Wildfire,2016,1043.9909785616385,1.0
Wildfire,2021,12028.864321883839,16.0
Wildfire,2021,12028.864321883839,16.0
Wildfire,2021,12028.864321883839,16.0
Wildfire,2021,12028.864321883839,16.0
Wildfire,2021,12028.864321883839,16.0
Wildfire,2021,12028.864321883839,16.0
Wildfire,2021,12028.864321883839,16.0
Wildfire,2021,12028.864321883839,16.0
Wildfire,2021,12028.864321883839,16.0
Wildfire,2021,12028.864321883839,16.0
Wildfire,2021,12028.864321883839,16.0
Wildfire,2021,12028.864321883839,16.0
Wildfire,2021,12028.864321883839,16.0
Wildfire,2021,12028.864321883839,16.0
Wildfire,2021,12028.864321883839,16.0
Wildfire,2021,12028.864321883839,16.0
Wildfire,2015,758.5555739757814,1.0
Forestry,2022,5431.468615265241,7.0
Forestry,2022,5431.468615265241,7.0
Forestry,2022,5431.468615265241,7.0
Forestry,2022,5431.468615265241,7.0
Forestry,2022,5431.468615265241,7.0
Forestry,2022,5431.468615265241,7.0
Forestry,2022,5431.468615265241,7.0
Forestry,2023,7205.2214908543365,10.0
Forestry,2023,7205.2214908543365,10.0
Forestry,2023,7205.2214908543365,10.0
Forestry,2023,7205.2214908543365,10.0
Forestry,2023,7205.2214908543365,10.0
Forestry,2023,7205.2214908543365,10.0
Forestry,2023,7205.2214908543365,10.0
Forestry,2023,7205.2214908543365,10.0
Forestry,2023,7205.2214908543365,10.0
Forestry,2023,7205.2214908543365,10.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Shifting agriculture,2022,125763.104298171,176.0
Wildfire,2020,2210.1137668355536,3.0
Wildfire,2020,2210.1137668355536,3.0
Wildfire,2020,2210.1137668355536,3.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
